"b_p","M_0","V_0","K_0","R_0","b_q","b_a","p_S","p_H_cond_S","phi_E","phi_U","phi_S","h_V","gamma","N_0","E_0","z_0","C_0","social_distancing_start_time","quarantine_start_time","PCR_sens","sigma_M","beta_w_3","beta_w_2","beta_w_1","beta_w_0","g_0","g_F","sigma_epsilon","G_w_y_scaling","msg","iter_num","param_index","loglik","nfail","trace_num","loglist.se"
0.0689655172413793,5,13,14,23.9216710666051,0.153199982029944,0.00123693338335497,0.133096631076832,0.193591064693666,1.09,1.09,0.2,0.125,95.9057306399496,8e+06,68617.5020472772,10876.414348269,0,17,22,0.9,0.280746528444274,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,37,-628.602361251904,,,0.00962734855455162
0.0689655172413793,5,13,14,11.8800976937711,0.0778608683396853,0.700675415639825,0.0949229468162074,0.770840155013092,1.09,1.09,0.2,0.125,248.778318723169,8e+06,40692.04690601,3397.77671641789,0,17,22,0.9,0.292800131221548,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,37,-634.602920549594,,,0.00739103195371405
0.0689655172413793,5,13,14,14.7857742194418,0.0921523374802447,0.81166433564191,0.068002230572031,0.568780125451632,1.09,1.09,0.2,0.125,418.897228365459,8e+06,14930.295094934,13248.4955521998,0,17,22,0.9,0.301063133372597,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,38,-637.797196828814,,,0.0100472831217451
0.0689655172413793,5,13,14,49.4325471506091,0.112219866903068,0.134813318220394,0.064604452233884,0.613806874127685,1.09,1.09,0.2,0.125,13.2719783412944,8e+06,44143.5764162084,8107.12290795049,0,17,22,0.9,0.290023551086127,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,38,-636.009464385647,,,0.00833523403356979
0.0689655172413793,5,13,14,13.1354992519339,0.12409079946255,0.735883586859229,0.0606760552556859,0.62910399002615,1.09,1.09,0.2,0.125,14.3484076452474,8e+06,57476.8907974926,8990.26735030214,0,17,22,0.9,0.295771533125122,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,39,-634.470604790266,,,0.00741503372430921
0.0689655172413793,5,13,14,13.865991699177,0.109540800500511,0.780461322497228,0.0634816221016414,0.597523345810029,1.09,1.09,0.2,0.125,35.534263728535,8e+06,38291.8504805928,10210.2160442717,0,17,22,0.9,0.29492669375446,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,39,-634.660773874834,,,0.00679984673664489
0.0689655172413793,5,13,14,4.1271973715944,0.112630284556388,0.817580537550459,0.759756563327587,0.110617049010564,1.09,1.09,0.2,0.125,59.2786209482351,8e+06,4098.61720439357,5868.39189808568,0,17,22,0.9,0.290310320996625,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,40,-634.753101056577,,,0.0123766868133268
0.0689655172413793,5,13,14,18.5229193984451,0.101757980186295,0.387122241959671,0.0711643256046161,0.7515100373071,1.09,1.09,0.2,0.125,514.049531219263,8e+06,61592.499136661,4090.9073113073,0,17,22,0.9,0.291308164515293,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,40,-634.137118133404,,,0.00983384355238249
0.0689655172413793,5,13,14,505.650860604049,0.143768068758203,0.984747596936392,0.918455771211982,0.131285039911713,1.09,1.09,0.2,0.125,157.072764046556,8e+06,40521.8649095751,8942.17868236831,0,17,22,0.9,1.2795881365002,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,41,-758.13080498383,,,0.000557927158779829
0.0689655172413793,5,13,14,12.994663629734,0.0959527419018393,0.875159184556929,0.0658500793300923,0.617368670822528,1.09,1.09,0.2,0.125,6.49865988292112,8e+06,35324.9949810083,8560.75699485236,0,17,22,0.9,0.291752155085066,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,41,-633.620910086329,,,0.00997206244359765
0.0689655172413793,5,13,14,8.92328914229951,0.0731156012115242,0.90034384306858,0.124066353088151,0.777280420017919,1.09,1.09,0.2,0.125,55.6531455230142,8e+06,34693.4237794045,2527.73460560013,0,17,22,0.9,0.29822285477989,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,42,-636.771942551062,,,0.0104825096473838
0.0689655172413793,5,13,14,18.1372255134023,0.0913783869272815,0.662067174516349,0.0706944315576934,0.534002557185094,1.09,1.09,0.2,0.125,183.548381390362,8e+06,4781.32947881598,16670.455069344,0,17,22,0.9,0.31218093147255,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,42,-641.596228663914,,,0.00798673057831235
0.0689655172413793,5,13,14,11.7746493577497,0.152208890526678,0.708799736816763,0.84460228618459,0.0459065186976711,1.09,1.09,0.2,0.125,741.669706780788,8e+06,24345.5379866285,12840.0681865931,0,17,22,0.9,0.429317353853505,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,43,-684.202469533748,,,0.0139931169346417
0.0689655172413793,5,13,14,8.85312178850352,0.131400523678143,0.339099243651992,0.179831129738842,0.208162266638851,1.09,1.09,0.2,0.125,148.118902205096,8e+06,49446.3733288428,7674.15217331323,0,17,22,0.9,0.279619560952684,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,43,-628.868003390033,,,0.00873834498331819
0.0689655172413793,5,13,14,11.6160238628341,0.109473249849308,0.963715652930447,0.0614609513359344,0.622322355196725,1.09,1.09,0.2,0.125,360.546021708066,8e+06,35534.5867334418,10630.1791439998,0,17,22,0.9,0.287820279924784,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,44,-637.386265203011,,,0.00658273004680097
0.0689655172413793,5,13,14,9.23885493880142,0.0773107999137624,0.871198608348476,0.514675024876944,0.145686427647883,1.09,1.09,0.2,0.125,18.1616233655976,8e+06,49216.8723256063,8023.07349388607,0,17,22,0.9,0.424823043445323,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,44,-664.983035268915,,,0.00386426690289014
0.0689655172413793,5,13,14,182.938055387709,0.488732705589119,0.5334894964626,0.898306908869123,0.134509511481801,1.09,1.09,0.2,0.125,282.11169514521,8e+06,19670.016954041,13384.2724694195,0,17,22,0.9,1.28632900083447,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,45,-758.798571619342,,,0.000337496579133754
0.0689655172413793,5,13,14,13.2498908829592,0.107849735423235,0.799407655120178,0.0628006651731286,0.620207115855554,1.09,1.09,0.2,0.125,90.3992782443496,8e+06,43390.7258190682,8837.82685923189,0,17,22,0.9,0.28848489785846,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,45,-634.710443223911,,,0.00718171746199566
0.0689655172413793,5,13,14,8.27623405396872,0.0534195879018165,0.402979226881335,0.992876273867097,0.140599809831862,1.09,1.09,0.2,0.125,1044.81660273739,8e+06,14518.0130594234,8140.33166931428,0,17,22,0.9,0.459071345261485,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,46,-670.265700636213,,,0.00310468044266734
0.0689655172413793,5,13,14,43.2762371325753,0.123234157845958,0.161506082659676,0.0621129170034483,0.617432970158784,1.09,1.09,0.2,0.125,16.8949755405228,8e+06,45030.2291798104,9552.32437989506,0,17,22,0.9,0.290699275554886,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,46,-634.810206842568,,,0.00998107166002617
0.0689655172413793,5,13,14,15.2077691635527,0.0907337192843045,0.866556086484298,0.0736505371660011,0.506067768411398,1.09,1.09,0.2,0.125,18.0345423199344,8e+06,925.349684201646,16968.5160708006,0,17,22,0.9,0.316474563710235,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,47,-647.337752934322,,,0.0104654202671384
0.0689655172413793,5,13,14,9.50706329982695,0.0611872013570647,0.994726628689422,0.129240256286598,0.737158918469567,1.09,1.09,0.2,0.125,364.378105317303,8e+06,23312.1187870394,2938.16692899322,0,17,22,0.9,0.296008387878133,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,47,-639.871796669407,,,0.0088549527815255
0.0689655172413793,5,13,14,11.3318254771247,0.107657990330542,0.918762246794068,0.0622233885834818,0.642785370906789,1.09,1.09,0.2,0.125,123.026010447777,8e+06,48835.4824177363,7702.55360797264,0,17,22,0.9,0.291503885039185,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,48,-633.925271288784,,,0.00895399062269906
0.0689655172413793,5,13,14,12.9549169522904,0.0734990139431597,0.607448015682472,0.98478284063602,0.0542079108778103,1.09,1.09,0.2,0.125,85.7225523606997,8e+06,391.130378980438,19388.445814497,0,17,22,0.9,0.501933663894783,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,48,-696.284627483015,,,0.00318476585478471
0.0689655172413793,5,13,14,4.70508233490866,0.119812285231329,0.199290175989923,0.726709838873467,0.198706580102678,1.09,1.09,0.2,0.125,200.531257493372,8e+06,13358.4901559465,1984.89256069693,0,17,22,0.9,0.280387019812446,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,49,-629.31692983943,,,0.00714470605247301
0.0689655172413793,5,13,14,21.1914502767849,0.0598396891779666,0.532912741280846,0.0918087418032951,0.608326576943469,1.09,1.09,0.2,0.125,211.444153757399,8e+06,6712.36125442366,10308.5862034344,0,17,22,0.9,0.317057361188365,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,49,-642.528421330822,,,0.0107257280129295
0.0689655172413793,5,13,14,15.9833000385323,0.113520180600735,0.668036325951511,0.0638418395497566,0.577049152068801,1.09,1.09,0.2,0.125,86.9633931535163,8e+06,33419.0916501652,12272.7950440007,0,17,22,0.9,0.296469158212835,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,50,-636.306539518801,,,0.00662521659838993
0.0689655172413793,5,13,14,7.73438794928258,0.127388260519389,0.37064680417307,0.228202495617124,0.161539759111432,1.09,1.09,0.2,0.125,143.397724811321,8e+06,32378.3673144546,9818.43238769121,0,17,22,0.9,0.279698843344792,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,50,-629.672802918912,,,0.00939909790913046
0.103448275862069,5,13,14,14.3361197083721,0.0488378529784375,0.761666407188113,0.141863941156092,0.659025853726247,1.09,1.09,0.2,0.125,161.631442859511,8e+06,7742.89561850588,5715.30479303545,0,17,22,0.9,0.307453305332887,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,51,-642.498876210505,,,0.0107069302093801
0.103448275862069,5,13,14,22.1938805835667,0.0766365024643756,0.197859959918898,0.225005449124763,0.28066874452281,1.09,1.09,0.2,0.125,327.400100846011,8e+06,34266.4746616072,12734.7780690478,0,17,22,0.9,0.402347233106675,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,51,-665.411789637493,,,0.00455920331897246
0.103448275862069,5,13,14,12.466464848717,0.0929813096011099,0.944189995611743,0.0672257225569863,0.587848525432784,1.09,1.09,0.2,0.125,103.003230131569,8e+06,26311.3468737585,10059.0410411019,0,17,22,0.9,0.295974830567327,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,52,-634.885065493772,,,0.0111142832541214
0.103448275862069,5,13,14,11.8099129754637,0.12175787528756,0.120035216147286,0.26680458499398,0.971804031120763,1.09,1.09,0.2,0.125,99.7139722154114,8e+06,32993.3120740244,707.9344751865,0,17,22,0.9,0.302440235540143,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,52,-643.087284486748,,,0.00840960875251739
0.103448275862069,5,13,14,215.82920419596,0.129771420027313,0.147390695557364,0.621313503735878,0.19912359660791,1.09,1.09,0.2,0.125,35.8181746447963,8e+06,35555.331148886,5697.37999231369,0,17,22,0.9,1.26501802367118,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,53,-757.213304744385,,,0.000836321563601374
0.103448275862069,5,13,14,11.933581067281,0.0885799292220278,0.857711956767683,0.633823028368008,0.0748257164789229,1.09,1.09,0.2,0.125,509.310321863587,8e+06,11028.9282080333,12895.7320148341,0,17,22,0.9,0.498331085606625,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,53,-701.276434976426,,,0.00554574315979152
0.103448275862069,5,13,14,12.7415714326142,0.086999461151283,0.742805457222756,0.0714128384708834,0.706629116120828,1.09,1.09,0.2,0.125,104.439429787844,8e+06,44389.4088654875,4945.59994287318,0,17,22,0.9,0.294381512453112,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,54,-633.242771012773,,,0.00599033492988847
0.103448275862069,5,13,14,4.47140947119737,0.121047848197833,0.937392951298172,0.260655181563759,0.127473117892406,1.09,1.09,0.2,0.125,36.9409795995741,8e+06,15372.7300670103,14515.7463247683,0,17,22,0.9,0.282447060236043,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,54,-632.944999948811,,,0.00800383458110651
0.103448275862069,5,13,14,17.5419817578028,0.1151549432338,0.557538873532251,0.0617631086015836,0.622175977429019,1.09,1.09,0.2,0.125,87.7325772113845,8e+06,43481.8927931832,9282.67706022091,0,17,22,0.9,0.294541007265748,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,55,-636.3144582031,,,0.0105581995321006
0.103448275862069,5,13,14,18.3602702060376,0.0712462036649531,0.420360412246557,0.102009653226513,0.70860060509002,1.09,1.09,0.2,0.125,504.784789087326,8e+06,31092.7934199455,3742.773417837,0,17,22,0.9,0.296327022487899,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,55,-639.08226983794,,,0.00695137242133422
0.103448275862069,5,13,14,13.0631446839257,0.118609810080576,0.786221992799355,0.0623200996870248,0.596778517138056,1.09,1.09,0.2,0.125,898.737140636778,8e+06,39723.0037796601,10814.7055761787,0,17,22,0.9,0.297960430335916,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,56,-633.946562533724,,,0.00786619965510232
0.103448275862069,5,13,14,12.4455182626419,0.0366584156741655,0.835420967405604,0.912546190574321,0.149293370834146,1.09,1.09,0.2,0.125,22.7677882629662,8e+06,2717.03595169355,5138.67291469381,0,17,22,0.9,0.452783114600151,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,56,-666.160136756382,,,0.0030721875970648
0.103448275862069,5,13,14,6.97720426999715,0.127465418527556,0.190107743103855,0.393417611500457,0.215845458311616,1.09,1.09,0.2,0.125,511.083786188867,8e+06,24732.4061220102,3074.16237413994,0,17,22,0.9,0.278398676893317,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,57,-630.258366884663,,,0.0105339263732538
0.103448275862069,5,13,14,5.00784791999025,0.121877840016413,0.794249725076552,0.250977900614408,0.150965225726806,1.09,1.09,0.2,0.125,61.2268130821465,8e+06,24517.4715009883,10118.9183746332,0,17,22,0.9,0.280784801319093,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,57,-630.352466791456,,,0.0146663899509366
0.103448275862069,5,13,14,193.362499487776,0.402479560289819,0.987184797163122,0.874839984908032,0.142907064656932,1.09,1.09,0.2,0.125,108.549395388591,8e+06,31752.6072890559,9646.10951371357,0,17,22,0.9,1.29013726342442,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,58,-758.466474617957,,,0.000308829271978323
0.103448275862069,5,13,14,13.6111425120716,0.0756532315908322,0.819145707735017,0.0743522837082751,0.663387931594591,1.09,1.09,0.2,0.125,11.102020223935,8e+06,27922.0116401831,7041.64936263723,0,17,22,0.9,0.29320086320579,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,58,-635.076463144321,,,0.00577473421921405
0.103448275862069,5,13,14,14.6509751640654,0.0865620580262889,0.818326638104114,0.072388713229724,0.544905801710048,1.09,1.09,0.2,0.125,412.616009738965,8e+06,4047.2132137251,16037.0653423061,0,17,22,0.9,0.312061677345986,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,59,-642.788268711347,,,0.012604415740807
0.103448275862069,5,13,14,295.839177953287,0.0363605763181827,0.0180754135552103,0.950407688221548,0.12491384670392,1.09,1.09,0.2,0.125,176.398563752985,8e+06,19531.0991277337,12142.7761374661,0,17,22,0.9,1.28342190408572,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,59,-758.515421884588,,,0.00033351339599637
0.103448275862069,5,13,14,6.12096895328914,0.139019409988566,0.583362231773864,0.169268927938848,0.21119582677834,1.09,1.09,0.2,0.125,451.712850936357,8e+06,55453.6590426053,8179.51403412106,0,17,22,0.9,0.276802500901383,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,60,-629.700575002877,,,0.0088446797245196
0.103448275862069,5,13,14,19.192104189667,0.0604900857475847,0.400132948943181,0.131137341664771,0.695788887612948,1.09,1.09,0.2,0.125,355.472989453048,8e+06,19677.9824894685,3681.25985464471,0,17,22,0.9,0.301832975097803,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,60,-641.088884960735,,,0.00937058713422041
0.103448275862069,5,13,14,6.54321218113398,0.14463897097722,0.606606914410278,0.118760300233967,0.227171666388425,1.09,1.09,0.2,0.125,94.8649404385393,8e+06,75835.4254261578,10231.3521407569,0,17,22,0.9,0.280653214454105,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,61,-630.817874676313,,,0.00461718025555963
0.103448275862069,5,13,14,184.10487893607,0.255185244147397,0.739003517391126,0.247979219105244,0.545974986825577,1.09,1.09,0.2,0.125,82.0715135553276,8e+06,20179.8106009665,14371.3997699255,0,17,22,0.9,1.29583212846837,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,61,-759.34172151726,,,0.000330515323442944
0.103448275862069,5,13,14,16.5832703227814,0.10786391371306,0.630413878064824,0.0632407272801374,0.613164644496085,1.09,1.09,0.2,0.125,13.8359239659594,8e+06,40428.7484335471,8743.4762778771,0,17,22,0.9,0.295163510935551,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,62,-636.271433290176,,,0.00995430059426074
0.103448275862069,5,13,14,5.32877566106142,0.119568456663841,0.0316565651739498,0.667078722112168,0.144329134412667,1.09,1.09,0.2,0.125,2531.28284595239,8e+06,11270.8679699899,3701.17641012941,0,17,22,0.9,0.279156114719441,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,62,-630.240468998561,,,0.00895065744098781
0.103448275862069,5,13,14,9.82318231477876,0.0540804869808261,0.129994699581078,0.978331416753314,0.111462876848896,1.09,1.09,0.2,0.125,60.0397799311355,8e+06,19984.5900721514,6641.6423051504,0,17,22,0.9,0.44838472371633,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,63,-669.850124573494,,,0.00238884083351578
0.103448275862069,5,13,14,5.24741846029167,0.14247339017427,0.804694302165648,0.116814149959713,0.171162761314024,1.09,1.09,0.2,0.125,277.214803279364,8e+06,62492.9806094137,16317.4686935499,0,17,22,0.9,0.278811044085228,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,63,-629.376766408108,,,0.0154423052117844
0.103448275862069,5,13,14,8.99082944681592,0.0762020180826331,0.880519264900103,0.115096883183662,0.777230074074224,1.09,1.09,0.2,0.125,141.466855262381,8e+06,36021.881619439,2948.72456848402,0,17,22,0.9,0.297379062940181,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,64,-635.997528284975,,,0.00425453765010547
0.103448275862069,5,13,14,11.0811958852874,0.108089523070701,0.941749642770517,0.0617110945235905,0.632193300957496,1.09,1.09,0.2,0.125,516.942384695625,8e+06,46676.0955452888,7445.56063074912,0,17,22,0.9,0.292641743070601,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,64,-632.226906960951,,,0.00386283533206659
0.103448275862069,5,13,14,8.93129207880451,0.0666852081698854,0.399114672780045,0.988164209782725,0.0920684765068634,1.09,1.09,0.2,0.125,59.156093571701,8e+06,492.398787403291,15303.3259791028,0,17,22,0.9,0.513908560200877,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,65,-691.453471605231,,,0.0127790098434918
0.103448275862069,5,13,14,13.0793401098243,0.110958625412416,0.750419398412489,0.0626648141736193,0.633142291595676,1.09,1.09,0.2,0.125,1422.01520898186,8e+06,47491.6533137313,8407.89403928153,0,17,22,0.9,0.290939130338565,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,65,-632.522692332565,,,0.00863053805510403
0.103448275862069,5,13,14,14.2547891083818,0.0637701840709263,0.865850785397865,0.0857797111244419,0.584561637729327,1.09,1.09,0.2,0.125,333.1692903238,8e+06,8145.06490754238,10836.6465217858,0,17,22,0.9,0.308682397903087,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,66,-641.408286067114,,,0.0100137571699683
